CV1298	CV1297	CV1086	CV1082	CV1095	CV1299	CV1089	CV1300	CV0857	CV1087	CV1096
TM4SF18	5.32639064383066	5.67064055640733	4.95802259446861	4.95802259446861	5.56867476851978	5.96516120132804	5.57483666579716	5.69057007110573	5.75501851268783	5.18199242901773	5.65490704248425
TM4SF18.1	5.53813106879083	5.56201548450497	5.78844758608145	5.70526091773453	5.26505330141302	6.314730854331	6.32374338703373	6.09881119339011	6.25268052396471	5.4046268476726	6.04476158624464
TM4SF4	5.32639064383066	4.95802259446861	5.25516666755428	5.31332615210086	4.95802259446861	4.95802259446861	5.63270180617523	5.40960332443457	4.95802259446861	4.95802259446861	4.95802259446861
WWTR1	9.08821467035123	9.16636475694903	9.82227497362941	8.83907053263343	9.53796079010394	9.12224469691434	10.1431644129605	9.92179936749127	9.6663750680022	10.0098544173715	9.24739305266919
maker-scaffold-ma5-augustus-gene-224.6_crovir-transcript-10817	5.32639064383066	5.42722708019568	4.95802259446861	4.95802259446861	5.39141797371924	4.95802259446861	5.34990220293201	5.21945067841891	4.95802259446861	5.34517666114315	4.95802259446861
COMMD2	7.50909560993028	7.62707336619387	7.37659028803864	7.56019938229393	7.03454344246727	7.24554745096629	7.40541913088741	7.43237885634962	7.45826884157141	7.61545528655284	7.14580658461083
ANKUB1	6.06885200450075	6.11295157292003	6.46385070062659	6.44409570340719	6.40374452569291	6.32869255438056	6.29899335216247	6.26091843395198	6.8230571442117	6.41577530462701	6.67227331153554
RNF13	9.11770920244117	9.10667285292467	8.82346146101451	8.44831995374981	8.55507175244476	9.38648524285232	9.54340357462822	9.44149193236336	9.71735953975017	9.12435235547905	9.42122002711683
PFN2	9.8485268170974	10.000262026273	10.3265094017956	10.2221077751692	10.0844861829653	10.5483429186583	10.01539950463	10.1760590102938	9.99203550519176	9.74388744571339	9.61765994643543
TSC22D2	8.0683622980596	8.5409080546794	8.30900812073109	7.94708078891441	7.92663593645202	7.7951643081801	8.01785615335151	8.0111611769723	8.03108650779672	8.90611796443256	7.92513636584102
SERP1	13.2578232505887	13.3680795698041	13.0115935273581	13.2552532034543	13.3885231313643	12.7052129148927	12.39296800802	12.3567622312909	12.3345910746836	12.5701318277786	12.4334609064278
EIF2A	9.46488994008737	9.2102330746174	9.02087860196885	9.46733111540165	9.18470380987795	9.14761929191016	8.43737471740799	9.04450697242773	8.63159601526371	8.66199579892058	9.00511731386688
SELENOT	11.6325777279199	11.7236400886112	11.8005415435913	11.8759845613155	12.0359782731016	11.390894164433	11.4984063739516	11.5098601086574	11.5129023720933	11.1763814400604	10.9354479101665
GPR119	5.6889200827866	6.16903142805741	5.96840440102789	5.39263409777588	5.56867476851978	5.81051613963896	4.95802259446861	6.17692560252905	5.52511941360018	6.258692276905	5.70955697906101
SIAH2	6.54862094735507	6.83966868488186	7.32810903796784	6.35026636758198	6.45804814652438	6.39590461931803	6.64076898070651	7.12041790351962	6.13579706944596	6.44463989224847	7.24731662176514
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-225.0	4.95802259446861	5.49902873068522	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
SIAH2.1	6.43751789914874	6.32063302287346	7.46861246951442	6.35026636758198	6.11790174447248	6.07865595012237	6.07587929904881	6.32784543494819	5.84636465965547	5.86727794858738	5.80752457857973
MINDY4B	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.42506569683224	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
maker-scaffold-ma5-augustus-gene-226.7_crovir-transcript-10829	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	5.14300644336062	4.95802259446861	5.18199242901773	5.45316537514631
CLRN1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.21945067841891	4.95802259446861	5.18199242901773	5.45316537514631
MED12L	6.04055593398185	6.27253184171153	5.88339167632112	6.68644597096454	5.95810648277743	5.50968463036335	5.57483666579716	5.81367212044981	5.96631865834451	5.8927647159605	5.76018847250445
MED12L.1	10.1524206233988	8.21241496135096	8.77173059651525	10.0248392417704	11.4484853011474	7.84645269336143	11.0212851024946	8.10927893701642	9.98512065267313	10.0492590265532	7.54215452831585
IGSF10	6.17427681890717	6.19591630397023	6.33296680140867	5.91583461777657	5.48783726444286	6.78929143054956	6.78014969262176	6.78395167002055	6.58301459170272	6.67605859222187	6.20370205018079
AADAC	9.69009730946137	6.0221021398231	8.65753415723845	7.93009461652795	4.95802259446861	8.95785703233973	7.88106898874779	8.63468390847404	8.72630760981924	8.14947193558777	9.08941559726563
MICOS10.NBL1	6.22302562949846	5.71876727166131	6.78535064309991	6.35026636758198	6.67477366077966	6.24199926785486	6.04401394103483	6.51605138631575	6.43012687877484	6.05255721075471	6.36627012859477
HTR6	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	6.11152027099858
XP_005247514	6.04055593398185	6.55284903441697	8.16181563357163	8.47179004896608	8.06442682302588	7.11542585119211	7.18504712371416	7.97587605527887	7.38418232902256	7.56937336128281	7.10562240464901
ARHGEF26	6.61714549245032	7.37321554776834	6.92731986442895	6.94838173006603	6.65257950623564	7.21253107316225	7.60357088556626	7.21726978043223	6.9654786013411	6.62844944516555	8.03246460942075
DHX36	8.47947843525442	8.77135142688795	8.47513302767154	8.62605388173539	8.30510694989432	8.50434552442623	8.51278432964508	8.61965439539631	8.8190319285324	8.77318654924382	8.6700849629855
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-230.0	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-230.1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.14300644336062	4.95802259446861	4.95802259446861	4.95802259446861
MME	9.45862489944636	9.84746643638029	9.5333256908876	9.05568378504745	9.55435015914415	9.69569303094268	10.2496110751756	9.96014035451343	9.96768683621769	9.01309069867003	9.56220091433639
AOC2.1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.43724577380655	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
AOC3.2	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.16761950171538	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
PLCH1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	5.14300644336062	5.24293680403302	5.34517666114315	5.45316537514631
SLC33A1	9.19015777913711	9.84573207255096	9.6989104171989	10.3396994140659	10.5274796296355	9.10852569367231	9.07461101295147	9.62782363008727	9.69421571482947	9.67657719199229	8.7386586644339
MADCAM1	5.53813106879083	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	5.51054650070741	5.14300644336062	4.95802259446861	4.95802259446861	5.59519975743861
GMPS	8.95486996076341	9.02300851414327	9.0680399110046	9.1137670811572	8.92757228975146	8.64688820660258	8.66500508568496	9.38175291648503	8.99509993436674	9.0151927114389	8.98059677299601
KCNAB1	5.21885091834608	5.42722708019568	5.73611735102909	5.51771127752149	4.95802259446861	5.78574823755695	4.95802259446861	5.44545747421301	5.59105540594823	5.27444732076478	5.24482601473204
SSR3	12.9321316616783	13.0053387440044	12.3161368211458	12.3283424627621	12.6727969193494	12.6876426293949	12.3963683540802	12.0117662057856	12.2855268504584	12.1019688223942	11.9486255017493
TIPARP	8.55620433038982	8.95042965727791	7.44618745189648	7.6256059794139	8.63466564854254	7.5889393942167	7.6296684099454	7.89307050018775	7.63207380235861	8.24281351666652	7.69956379198394
LEKR1	6.17427681890717	5.67064055640733	5.47089647672853	5.74473130608633	5.70319996186953	6.09628161160003	6.67715363338114	5.88583338390381	6.10427554073322	5.75615155988658	6.31482363382997
NXN	6.47577521662066	6.53360973136854	6.43888669781886	5.78214004045617	6.43122801270105	6.44685174022406	6.29899335216247	6.24933475865336	6.27991582846521	6.40105576470386	6.34085527579715
CCNL1	11.3188840925782	11.5360180101388	10.8361608815257	10.3216460190385	10.9184226781988	10.5527700553184	11.0639040820619	10.8802629184104	10.7270239343198	11.4446476911621	11.4029262615316
PTX3	6.37754208344975	6.76212559718229	6.11726224213092	5.88444545183274	6.18867987536306	5.92384698194052	6.16551359183608	6.237619313465	6.9041598699086	5.50392293815679	6.48519893626303
VEPH1	5.59265996906697	4.95802259446861	5.37751162486822	4.95802259446861	5.39141797371924	5.4692015191162	5.57483666579716	4.95802259446861	5.36030272517258	5.34517666114315	6.36627012859477
SLC66A1.2	5.32639064383066	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.42506569683224	4.95802259446861	5.73399292966236	5.24293680403302	5.4046268476726	5.36296154062639
SHOX2	5.40857286944853	4.95802259446861	5.37751162486822	5.31332615210086	5.26505330141302	4.95802259446861	5.23554789436786	5.14300644336062	4.95802259446861	4.95802259446861	4.95802259446861
RSRC1	8.28880951426852	7.6435203958078	7.90334536696944	7.85400029764856	7.84778745553022	7.74642385647043	8.03082729728497	7.57878946455157	7.81044168995814	7.687188265011	7.93993161555737
MLF1	7.62074239704428	7.73062624817804	8.15505411439583	7.52246339751691	7.46607534950214	7.70522738143966	8.57123982063602	8.37503087473382	7.44793040179306	7.2762453856573	8.639015094186
GFM1	8.96966030792339	9.6745500897624	9.3694832534085	9.66747015074266	9.69154352899061	8.7829671481518	8.83218816875467	9.13159502295558	9.25338048624722	9.81783166476541	9.15658515598651
LXN	7.86569068033715	8.30704403354259	8.17524211582723	8.24510748733374	8.02528754679177	7.68651572515916	8.27334813875128	8.00534170845064	7.69412572172459	8.2209682038286	8.24316278061134
RARRES1	10.9512367023857	9.78909928767197	10.144402251487	9.10632315098531	9.13101234762372	10.2542404366878	8.70967188569732	9.15126313446055	8.45152381053373	10.5726737479747	8.61640021647162
MFSD1.1	7.77284669173414	7.9501959192976	8.08559038930752	8.47179004896608	8.10999811328829	7.4562862894217	7.91654169411298	7.60238319198237	8.11044710853183	8.30639359118311	8.16388062567501
IQCJ	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
SCHIP1	5.94993013550231	5.22971175218317	5.88339167632112	5.51771127752149	5.76146062756552	5.42506569683224	5.94106927992529	5.50998184958874	6.00282512237152	5.69359921061636	5.76018847250445
SCHIP1.1	6.1989469299618	6.14139508469203	7.08497065852885	5.78214004045617	6.22226224446782	6.25695800021726	6.56446030361895	6.17692560252905	6.54137524405924	6.32432019672088	6.04476158624464
NLRP1	5.64260879870031	5.34168555806685	7.08497065852885	7.09345055557304	6.04148628710969	6.53079485692167	7.36415490867146	6.9975058231081	6.38233481735546	6.57884405914494	7.53230675717338
C3orf80	5.53813106879083	6.19591630397023	6.72761296784686	6.46194293740853	5.70319996186953	5.73357990607515	6.24767024490881	5.90290678086965	5.52511941360018	6.41577530462701	6.23262606688884
IFT80	8.3076687508691	8.51039539318909	8.57430394819487	8.93754465814033	8.00126872610308	8.5407008250899	9.08387324549162	8.78192697775176	8.5491313461079	9.08087865698647	8.82393578034019
SMC4	7.42334424668495	8.21241496135096	7.78490005796172	8.51759834202694	7.56914803315228	7.97081586004456	8.48028393006797	8.51586449615672	7.23470694058649	9.01309069867003	8.23721977892571
TRIM59	6.99958124272317	6.94071363689523	7.00856443959109	7.98593057822664	7.41762843987293	7.07149567148628	7.45528562935747	7.96090729871819	7.38418232902256	7.71907643746294	7.59035577108492
KPNA4	11.0919017902225	11.1938791205083	11.1973912349929	11.1449216527287	11.0806802766558	11.4425729619632	11.0631261804565	11.100380136516	10.9773608174067	11.3810978646214	10.9481060378764
FCHO1.1	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	5.24293680403302	5.27444732076478	4.95802259446861
PPM1L	5.53813106879083	4.95802259446861	5.67961588003593	6.10867040000418	5.63950687840908	5.5824803110622	6.13655027566517	5.79453832751454	5.96631865834451	5.624660432388	5.45316537514631
PPM1L.1	5.73224955739042	4.95802259446861	5.47089647672853	5.70526091773453	4.95802259446861	5.64721633144146	5.43724577380655	5.59410004165824	5.59105540594823	5.18199242901773	4.95802259446861
SPTSSA.1	5.47757783058221	5.6187175394014	5.37751162486822	4.95802259446861	4.95802259446861	5.37612052889145	5.68568064012369	5.6196354288846	5.24293680403302	5.69359921061636	5.52884375224877
NMD3	9.13091780322985	8.81114918419906	9.23938665532089	9.66915237758619	8.53860470899818	10.0111065356808	9.32675699106715	9.88865988175349	9.48941208112124	9.22578573307553	9.38436920799933
XP_006716231	4.95802259446861	4.95802259446861	4.95802259446861	5.57037577650009	4.95802259446861	5.42506569683224	4.95802259446861	4.95802259446861	4.95802259446861	5.50392293815679	7.89506695607056
SLITRK3	5.21885091834608	5.42722708019568	5.54921657736859	5.57037577650009	5.56867476851978	5.83450741140462	5.34990220293201	6.01368419012482	5.65038828801854	5.34517666114315	5.45316537514631
BCHE.5	6.6499660679064	7.25878070311506	7.75814912339683	6.26884351962129	6.6069080278517	7.47839902916929	7.63825848526049	7.27810246660754	6.80618328867581	6.48658637644037	6.28813713240129
BCHE.6	5.6889200827866	5.76378149889058	6.72761296784686	5.61862943501391	5.56867476851978	6.07865595012237	6.13655027566517	6.24933475865336	5.70469870006227	5.624660432388	5.85209279955988
ZBBX	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.37053577996723	4.95802259446861	4.95802259446861	5.89429215504758
WDR49.1	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.4046268476726	6.00948440618209
PDCD10	10.2143923224925	10.3512859290764	9.5384780630014	9.49984854970562	9.88959533570946	9.33002151816054	9.05276345421555	9.18853992833434	9.43457487469733	9.83929386186556	9.1905524397533
SERPINI1	6.04055593398185	5.95607183362018	5.92696682223974	5.66338053661154	5.76146062756552	6.06069306370246	5.51054650070741	5.77490612511768	5.52511941360018	5.78549380915501	5.59519975743861
maker-scaffold-ma5-augustus-gene-250.2_crovir-transcript-10888	4.95802259446861	4.95802259446861	5.37751162486822	4.95802259446861	4.95802259446861	5.25417786538943	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
GOLIM4	6.68190592383729	6.76212559718229	7.51238070784127	8.2676890785074	8.16136336807131	7.03371500823993	7.11109039574079	7.71463028699018	7.42701358425123	7.95522373805501	7.41899538471411
MECOM	7.50909560993028	8.2286331758006	8.10679197024004	7.84191555787328	8.25879885331845	7.5582594838264	8.2235708992128	7.36907921811261	8.9423694393598	8.24281351666652	7.81692542982033
MYNN	7.52561495361014	7.12154618620233	7.99743022427846	7.94144164595312	7.92663593645202	7.70057320939648	7.55893909814786	7.44556539720451	7.56708517871055	7.71907643746294	7.44031429934591
LRRC34	4.95802259446861	4.95802259446861	5.47089647672853	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	5.85209279955988
LRRIQ4	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
LRRC31	6.41788609513212	6.41079640970722	5.96840440102789	6.85013513855715	6.91368263800887	5.67725497755152	6.46141236667351	5.53945084426997	6.1663272480645	5.86727794858738	6.14322059179527
SAMD7	4.95802259446861	4.95802259446861	4.95802259446861	5.39263409777588	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
